tweet_id,date,full_text,tweet_type,hashtags,mentions,user_id,user_location,geo,lat_coordinates,lng_coordinates,place_type,place_name,place_full_name,country_code,country,prof_country,prof_country_code,prof_locality,prof_region,prof_sub_region,prof_full_name,prof_coord_lat,prof_coord_lng,reply_count,quote_count,likes_count,retweet_counts,hyperlink
1591120081907769344,Fri Nov 11 17:26:03 +0000 2022,"@RealJamesWoods They could have solidified our 2nd amendment, and shrunk government drastically. But all they did was nothing. They wasted every single day.",Reply Tweet,,['@RealJamesWoods'],952746324872527872,"Pennsylvania, USA",,,,,,,,,United States,US,,Pennsylvania,,"Pennsylvania, United States",-76.90567,40.27245,0,0,0,0,https://twitter.com/twitter/status/1591120081907769344
1591120047267012608,Fri Nov 11 17:25:55 +0000 2022,"@DevlinBrady3 @MeShell373 @A_K_Verm @hodgetwins How is it one sided?  Also, amendments are meant to be amended and creating laws that make people safer from lax gun laws is a good thing.  So again, do better.",Reply Tweet,,"['@DevlinBrady3', '@MeShell373', '@A_K_Verm', '@hodgetwins']",15966192,"Oxnard, CA",,,,,,,,,United States,US,Oxnard,California,Ventura County,"Oxnard, California, United States",-119.17705,34.1975,1,0,0,0,https://twitter.com/twitter/status/1591120047267012608
1591119854584860673,Fri Nov 11 17:25:09 +0000 2022,@bomani_jones my question is: how does spending millions of dollars to “combat” gun violence not equal anything other than adding more police?,Reply Tweet,,['@bomani_jones'],43370750,Denver,,,,,,,,,United States,US,Denver,Colorado,Denver County,"Denver, Colorado, United States",-104.9847,39.73915,1,0,7,0,https://twitter.com/twitter/status/1591119854584860673
1591119795730235394,Fri Nov 11 17:24:55 +0000 2022,"@iansmithfitness I’m independent/libertarian, Trump lost the middle with his gun laws, lockdowns and vax push. He’s also too old. No more geriatrics in government!",Reply Tweet,,['@iansmithfitness'],1436162855255126019,"Columbus, OH",,,,,,,,,United States,US,Columbus,Ohio,Franklin County,"Columbus, Ohio, United States",-82.99879,39.96118,0,0,0,0,https://twitter.com/twitter/status/1591119795730235394
1591119787949805569,Fri Nov 11 17:24:53 +0000 2022,"Every lover is a soldier ~ Ovid

#UnitedStates #f15ex #usvschina #missiledefensesystem #motivation #guns https://t.co/bV4qd8Tx67",Original Tweet,"['#UnitedStates', '#f15ex', '#usvschina', '#missiledefensesystem', '#motivation', '#guns']",,1545571855750266881,"New York, New York",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1591119787949805569
1591119723550343174,Fri Nov 11 17:24:38 +0000 2022,"In war, there are no unwounded soldiers ~ Jose Narosky

#planavy #airlaunched #russiachina #usmc #shooting #missilehawaii https://t.co/TrcGrfXkUs",Original Tweet,"['#planavy', '#airlaunched', '#russiachina', '#usmc', '#shooting', '#missilehawaii']",,1545571855750266881,"New York, New York",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1591119723550343174
1591119715157803008,Fri Nov 11 17:24:36 +0000 2022,Via @crooksandliars: Judge Orders Alex Jones To Cough Up Another $473 Million Over Sandy Hook Lies https://t.co/bJuBbY10tu | #trump #gop #republicans,Original Tweet,"['#trump', '#gop', '#republicans']",['@crooksandliars'],15182798,new york city,,,,,,,,,United States,US,New York City,New York,,"New York City, New York, United States",-74.00597,40.71427,0,0,0,2,https://twitter.com/twitter/status/1591119715157803008
1591119709860417540,Fri Nov 11 17:24:35 +0000 2022,@chuck27212375 @bigbear990270 @FoxNews Huh?  Are you talking about the new gun laws that passed.  You don't hunt much do you.  Hunters don't hunt with 100 round mag AR-15's.,Reply Tweet,,"['@chuck27212375', '@bigbear990270', '@FoxNews']",14072696,"Portland, Oregon",,,,,,,,,United States,US,Portland,Oregon,Multnomah County,"Portland, Oregon, United States",-122.67621,45.52345,1,0,0,0,https://twitter.com/twitter/status/1591119709860417540
1591119666881220608,Fri Nov 11 17:24:24 +0000 2022,"#guns #2A Shop Rests: Gun Buyers Club Online-Store Shooter's Accessories: Cases, Cleaning, Holsters, Magazines, Scopes, Targets &amp; more. A portion of the proceeds supports the 2nd amendment. Safe &amp; secure powered by Amazon. Gun Buye https://t.co/6Lxqsmxym3 https://t.co/DLcW9yBP96",Original Tweet,"['#guns', '#2A']",,3395867777,"Montana, USA",,,,,,,,,United States,US,,Montana,,"Montana, United States",-109.75102,47.00025,0,0,0,0,https://twitter.com/twitter/status/1591119666881220608
1591119572136243200,Fri Nov 11 17:24:02 +0000 2022,"@Lacrymabiliter @justinsail And if I may…this “fear” you have is likely similar to the “fear” many conservatives have of government over reach, or gun control, or free speech, or attack on institutions. 

You know the highest form of persuasion, right?",Reply Tweet,,"['@Lacrymabiliter', '@justinsail']",21839206,"Hawaii, USA",,,,,,,,,United States,US,,Hawaii,,"Hawaii, United States",-156.50028,20.75028,1,0,0,0,https://twitter.com/twitter/status/1591119572136243200
1591119493463699456,Fri Nov 11 17:23:43 +0000 2022,"The Republicans want to raise the voting age to 21 because the Gen Z are voting against there agenda, yet no matter how many children are slaughtered by guns, they refuse to raise the age to 21 to buy a https://t.co/s0phcLuWws decided it’s better politics to give DNA kits instead",Original Tweet,,,1357408338850549770,"Hurst, TX",,,,,,,,,United States,US,Hurst,Texas,Tarrant County,"Hurst, Texas, United States",-97.17057,32.82346,0,0,1,0,https://twitter.com/twitter/status/1591119493463699456
1591119490267611136,Fri Nov 11 17:23:42 +0000 2022,"@CACoastBlue @larryelder @JohnGea66129911 Exactly.
With Dobbs, Social security cancellation threats, gun violence, anti-Ukraine, anti-democracy, the insurrection, zero economy policy it should be a blue wave.",Reply Tweet,,"['@CACoastBlue', '@larryelder', '@JohnGea66129911']",921756248961376256,Myrtle Beach,,,,,,,,,United States,US,Myrtle Beach,South Carolina,Horry County,"Myrtle Beach, South Carolina, United States",-78.88669,33.68906,0,0,2,0,https://twitter.com/twitter/status/1591119490267611136
1591119485330948096,Fri Nov 11 17:23:41 +0000 2022,"@MizzCreme Exactly, the lawsuit being filed to stop it reeks of the same kind of BS as that guy in Atlanta who got a festival shut down because they wouldn't allow him to open carry, even though by his own admission he said he was never going to the festival anyways.",Reply Tweet,,['@MizzCreme'],25965440,"Van Nuys, CA",,,,,,,,,United States,US,Van Nuys,California,Los Angeles County,"Van Nuys, California, United States",-118.44897,34.18667,0,0,0,1,https://twitter.com/twitter/status/1591119485330948096
1591119446940487681,Fri Nov 11 17:23:32 +0000 2022,@lion_inme @Phil_Lewis_ The 2nd amendment says you can shoot tyrants,Reply Tweet,,"['@lion_inme', '@Phil_Lewis_']",1503410148164792320,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,2,0,https://twitter.com/twitter/status/1591119446940487681
1591119442469359617,Fri Nov 11 17:23:31 +0000 2022,"@PoliticsVerse @GOP  - This is laughable at best, you corrupted cynics.  If you are old enough to serve your country, you are old enough to vote.

And thanks to the gun loving @GOP if you are old enough to buy an AR-15 and mass kill your fellow citizens *age 18, then you are old enough to vote.",Reply Tweet,,"['@PoliticsVerse', '@GOP', '@GOP']",1253810039283830784,Las Vegas,,,,,,,,,United States,US,Las Vegas,Nevada,Clark County,"Las Vegas, Nevada, United States",-115.13722,36.17497,0,0,0,0,https://twitter.com/twitter/status/1591119442469359617
1591119437088030721,Fri Nov 11 17:23:30 +0000 2022,"@softtail65 Oddly enough, I only get approached by a bot every day or two, and my followers continue to grow slowly. I don't know what I'm doing right, but I have my fingers crossed. 💙I shy away from lists and I have only engaged Republicans a few times - about  guns.",Reply Tweet,,['@softtail65'],1550333097610285058,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,1,0,https://twitter.com/twitter/status/1591119437088030721
1591119419144515584,Fri Nov 11 17:23:25 +0000 2022,"Changes to New York's gun laws have a lot of hunters confused about the rules this hunting season, so the Department of Environmental Conservation has answers.
https://t.co/wonAsSJzzT",Original Tweet,,,927852025,"Binghamton, NY",,,,,,,,,United States,US,Binghamton,New York,Broome County,"Binghamton, New York, United States",-75.91797,42.09869,0,0,0,0,https://twitter.com/twitter/status/1591119419144515584
1591119385070010377,Fri Nov 11 17:23:17 +0000 2022,"@RINOwithHorns91 @jkempcpa It 100% depends on the person, though.

I've had a respectful discussion about gun control with a very partisan Republican and we agreed on a lot of measures (but then, he's also former military). But there are others who just aren't even worth wasting my breath on.",Reply Tweet,,"['@RINOwithHorns91', '@jkempcpa']",730152394022133760,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,1,0,https://twitter.com/twitter/status/1591119385070010377
1591119363859697665,Fri Nov 11 17:23:12 +0000 2022,@mommamia1217 @cooltxchick Republicans: Guns are off limits but voting we can regulate tf out of that. 😒,Reply Tweet,,"['@mommamia1217', '@cooltxchick']",65769366,"New York, USA",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1591119363859697665
1591119312194277376,Fri Nov 11 17:23:00 +0000 2022,"@SimBreezay @TwitNWipeMyAss @2Aupdates @gunpolicy @StephenGutowski @assaultclip I don’t. The people who advocate for gun control do it with malice, not ignorance. They may pretend to be stupid but deep down they are fully aware of what they are doing. They hate guns, period. Logic and facts are not relevant to the debate. It is purely a mindset.",Reply Tweet,,"['@SimBreezay', '@TwitNWipeMyAss', '@2Aupdates', '@gunpolicy', '@StephenGutowski', '@assaultclip']",1532840968650919936,"New Jersey, USA",,,,,,,,,United States,US,,New Jersey,,"New Jersey, United States",-74.49987,40.16706,0,0,1,0,https://twitter.com/twitter/status/1591119312194277376
1591119210767581184,Fri Nov 11 17:22:36 +0000 2022,"@RepSwalwell @truthjustice61 The only African American to vote to acquit impeached  twice #DonaldJTrumpVTheUnitedStatesOfAmerica, refused to cross the Jim Crow sedition insurrection Senate Republican aisle on the John Lewis voters rights legislation, no on GUN REFORM crime in America 
NEEDS TO shut HIS NECK https://t.co/PYBh1iI8Ib",Reply Tweet,['#DonaldJTrumpVTheUnitedStatesOfAmerica'],"['@RepSwalwell', '@truthjustice61']",1282872443422441475,"Arizona, USA",,,,,,,,,United States,US,,Arizona,,"Arizona, United States",-111.50098,34.5003,0,0,0,0,https://twitter.com/twitter/status/1591119210767581184
1591119210297831424,Fri Nov 11 17:22:35 +0000 2022,@DanielBolnick @elonmusk Wonder how long it would take him to drive the NRA into the ground? Might be a good idea for him to buy that,Reply Tweet,,"['@DanielBolnick', '@elonmusk']",1314029743562346496,"Temecula, CA",,,,,,,,,United States,US,Temecula,California,Riverside County,"Temecula, California, United States",-117.14836,33.49364,0,0,0,0,https://twitter.com/twitter/status/1591119210297831424
1591119145135140865,Fri Nov 11 17:22:20 +0000 2022,"I've often heard about guns, ""It's better to have them &amp; not use them, than need them &amp; not have them.""
Sounds rational, right? But, it's insane.
It ignorantly ignores 1 factor:
Risk assessment. 
To explain beyond that phrase takes a lot, but it discounts the 2nd Amendment cult.",Original Tweet,,,133481625,"Bremerton, WA",,,,,,,,,United States,US,Bremerton,Washington,Kitsap County,"Bremerton, Washington, United States",-122.63264,47.56732,0,1,0,0,https://twitter.com/twitter/status/1591119145135140865
1591119125904248832,Fri Nov 11 17:22:15 +0000 2022,"@rothforIdaho Would the changes you propose prevent or significantly reduce school shootings? If you believe they would, do you have evidence to support that belief?

I would support effective non-confiscatory gun control, but I don't think that's possible. Please change my mind!",Reply Tweet,,['@rothforIdaho'],18590241,"Morgan, UT",,,,,,,,,United States,US,Morgan,Utah,Morgan County,"Morgan, Utah, United States",-111.67688,41.03606,0,0,0,0,https://twitter.com/twitter/status/1591119125904248832
1591119075597422592,Fri Nov 11 17:22:03 +0000 2022,"GUN VIOLENCE NEWS - 2 interesting to me today

PSAs Killed Cigarettes. Can They Help End Gun Violence?
https://t.co/S81wqVDqli

Guns Found in Backpacks at 2 NYC Schools — and the 6-Year-Old’s Was Loaded: Cops
OMG 
https://t.co/8h7Q5oxxFK",Original Tweet,,,131253470,"Queens, NY",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1591119075597422592
1591119036750135298,Fri Nov 11 17:21:54 +0000 2022,@saracress When Sandy Hook happened and nothing changed I knew nothing would budge them.,Reply Tweet,,['@saracress'],3952912573,"Colorado, USA",,,,,,,,,United States,US,,Colorado,,"Colorado, United States",-105.50083,39.00027,0,0,2,0,https://twitter.com/twitter/status/1591119036750135298
1591118953048424449,Fri Nov 11 17:21:34 +0000 2022,"One can be a soldier without dying and a lover without sighing ~ Edwin Arnold

#army #jetfighter #usmilitarybases #motivation #pewpew #guns https://t.co/bV4qd8Tx67",Original Tweet,"['#army', '#jetfighter', '#usmilitarybases', '#motivation', '#pewpew', '#guns']",,1545571855750266881,"New York, New York",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1591118953048424449
1591118798308151296,Fri Nov 11 17:20:57 +0000 2022,"@EsqPhillips @VictoriaSul21 @NHGOP @NHHouseGOP Tell me why you believe it's your choice to force someone how to exercise their right to bear arms and not theirs. We're talking about a Constitutional right, after all. #NHPolitics",Reply Tweet,['#NHPolitics'],"['@EsqPhillips', '@VictoriaSul21', '@NHGOP', '@NHHouseGOP']",2677325532,New Hampshire,,,,,,,,,United States,US,,New Hampshire,,"New Hampshire, United States",-71.4998,43.66702,1,0,0,0,https://twitter.com/twitter/status/1591118798308151296
1591118774098620416,Fri Nov 11 17:20:51 +0000 2022,"@davidhogg111 Take a victory lap, Gen Z! 

You came through to protect our democracy. You held the line.

GOP extremism, attacks on rights to privacy, and refusal to act on climate change or gun violence made an entire generation choose Blue.",Reply Tweet,,['@davidhogg111'],43611815,"Los Angeles, CA",,,,,,,,,United States,US,Los Angeles,California,Los Angeles County,"Los Angeles, California, United States",-118.24368,34.05223,1,0,11,2,https://twitter.com/twitter/status/1591118774098620416
1591118697002827778,Fri Nov 11 17:20:33 +0000 2022,"To be prepared against surprise is to be trained To be prepared for surprise is to be educated  James Carse

#Russia #usmilitarynews #unitedstatesmilitary #russia #shooting #armedforces https://t.co/UfFTYE7BCi",Original Tweet,"['#Russia', '#usmilitarynews', '#unitedstatesmilitary', '#russia', '#shooting', '#armedforces']",,1545571855750266881,"New York, New York",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1591118697002827778
1591118643420860417,Fri Nov 11 17:20:20 +0000 2022,"9 month old Merced, California boy in stroller killed in drive by shooting https://t.co/uXeqZGHeCn #Darius Grigsby #drive by shooting #gun violence #California",Original Tweet,"['#Darius', '#drive', '#gun', '#California']",,83905899,"Manhattan, NYC",,,,,,,,,United States,US,Manhattan,New York,New York County,"Manhattan, New York, United States",-73.96625,40.78343,0,0,0,0,https://twitter.com/twitter/status/1591118643420860417
1591118580254666752,Fri Nov 11 17:20:05 +0000 2022,"@Brandon_creech @TimLachPhD @VoteGloriaJ “You don’t get to have an opinion on abortion if you’ve never had one”

“You don’t get to have an opinion on gun rights if you’ve never owned one”",Reply Tweet,,"['@Brandon_creech', '@TimLachPhD', '@VoteGloriaJ']",180648757,"Nashville, TN",,,,,,,,,United States,US,Nashville,Tennessee,Davidson County,"Nashville, Tennessee, United States",-86.78444,36.16589,0,0,0,0,https://twitter.com/twitter/status/1591118580254666752
1591118540857544704,Fri Nov 11 17:19:56 +0000 2022,"@blgsm @AlpacaAsh @BlissInTexas @texasdemocrats Start with codifying voting rights so that it’s more standardized throughout the country. Needs to include some way of getting rid of partisan gerrymandering. 

Next, codify Roe…
Then make expanded Medicaid mandatory in all states

The rest, including gun reform, would follow.",Reply Tweet,,"['@blgsm', '@AlpacaAsh', '@BlissInTexas', '@texasdemocrats']",253874350,Texas,,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,1,0,3,0,https://twitter.com/twitter/status/1591118540857544704
1591118533383319554,Fri Nov 11 17:19:54 +0000 2022,"@KatieBrittforAL Make us proud, help education, poverty, gun violence. Stay away from Trumps nonsense and work across the aisle. I’ll b praying for you. Keep our country in the forefront",Reply Tweet,,['@KatieBrittforAL'],362261532,"Montgomery, AL",,,,,,,,,United States,US,Montgomery,Alabama,Montgomery County,"Montgomery, Alabama, United States",-86.29997,32.36681,0,1,1,0,https://twitter.com/twitter/status/1591118533383319554
1591118523882930184,Fri Nov 11 17:19:52 +0000 2022,"@DillBroBagins @michaelsports6 @MattWallace888 Race theory, don’t say gay bill, anti free speech, restricting what books my kids can and cannot read, gun rights over children, anti womans right to choose, no separation of church and state the list is never ending..",Reply Tweet,,"['@DillBroBagins', '@michaelsports6', '@MattWallace888']",843759974157352960,"Alabama, USA",,,,,,,,,United States,US,,Alabama,,"Alabama, United States",-86.75026,32.75041,1,0,1,0,https://twitter.com/twitter/status/1591118523882930184
1591118467541131267,Fri Nov 11 17:19:38 +0000 2022,@smokey_niggata_ it’s actually the strictest gun law in the country lol,Reply Tweet,,['@smokey_niggata_'],1511912150113001473,"Portland, OR",,,,,,,,,United States,US,Portland,Oregon,Multnomah County,"Portland, Oregon, United States",-122.67621,45.52345,1,0,2,0,https://twitter.com/twitter/status/1591118467541131267
1591118467360780289,Fri Nov 11 17:19:38 +0000 2022,"@rothforIdaho Years ago I read we begin to realize our own mortality in our 40s. Before that we think we’re immortal. That’s especially true the younger we are. 

We don’t have the analytical skills to understand life and what could be lost.  Could that explain the anti-gun law people?",Reply Tweet,,['@rothforIdaho'],484244871,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,2,0,3,1,https://twitter.com/twitter/status/1591118467360780289
1591118409441345547,Fri Nov 11 17:19:25 +0000 2022,@TulsiGabbard But many racist white males have taken rifles and went into churches synagogues &amp; temples to murder &amp; the GOP does nothing to stop gun violence because they're best friends with the NRA.,Reply Tweet,,['@TulsiGabbard'],1580603439511371776,Maryland,,,,,,,,,United States,US,,Maryland,,"Maryland, United States",-76.74997,39.00039,1,0,0,0,https://twitter.com/twitter/status/1591118409441345547
1591118375530397706,Fri Nov 11 17:19:16 +0000 2022,"Every lover is a soldier ~ Ovid

#geraldfordaircraft #military #f15ex #shooting #armylife #iranmissile https://t.co/RkAnpKftlx",Original Tweet,"['#geraldfordaircraft', '#military', '#f15ex', '#shooting', '#armylife', '#iranmissile']",,1545571855750266881,"New York, New York",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1591118375530397706
1591118258698059790,Fri Nov 11 17:18:49 +0000 2022,Oregon Voters Pass Measure That Creates ‘Database’ of Gun Owners https://t.co/qGZ4JvtLkK,Original Tweet,,,285748320,USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1591118258698059790
1591118242579644417,Fri Nov 11 17:18:45 +0000 2022,@rothforIdaho @woozleweasels We are the only Western society that holds such views about gun ownership. We are also the only society with high numbers of gun deaths save war torn nations. Coincidence? I think not.,Reply Tweet,,"['@rothforIdaho', '@woozleweasels']",1440321825032982532,Chicago,,,,city,Chicago,"Chicago, IL",US,United States,United States,US,Chicago,Illinois,Cook County,"Chicago, Illinois, United States",-87.65005,41.85003,0,0,5,0,https://twitter.com/twitter/status/1591118242579644417
1591118200078753792,Fri Nov 11 17:18:35 +0000 2022,@GregAbbott_TX Just like uve done nothing about school shootings. Shut up,Reply Tweet,,['@GregAbbott_TX'],27679421,"New York, NY",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1591118200078753792
1591118195791843329,Fri Nov 11 17:18:34 +0000 2022,"Alex Jones ordered to pay $473M more to Sandy Hook families …The #RedWaveGoodbye to your money continues, Alexsss$$$! 🪱🪱🪱These “lying for dollars” content creators face coming financial/ legal judgements! He played with peoples lives &amp; hearts! Monster! https://t.co/SeaLJxh7Nl",Original Tweet,['#RedWaveGoodbye'],,308775450,"Oregon, USA",,,,,,,,,United States,US,,Oregon,,"Oregon, United States",-120.50139,44.00013,0,0,0,0,https://twitter.com/twitter/status/1591118195791843329
1591118146685259776,Fri Nov 11 17:18:22 +0000 2022,@BCross052422 @GloriaCazares82 @kimrubio21 @kim_amerie @AnaRodr17118 I am so sorry you lost your son to senseless gun violence. I was astounded to see Abbott win yet another election. Anyone who could vote for that heartless jerk has no heart.,Reply Tweet,,"['@BCross052422', '@GloriaCazares82', '@kimrubio21', '@kim_amerie', '@AnaRodr17118']",1313994353031950344,"Saginaw Township North, MI",,,,,,,,,United States,US,Charter Township of Van Buren,Michigan,Wayne County,"Charter Township of Van Buren, Michigan, United States",-83.48393,42.22022,0,0,4,1,https://twitter.com/twitter/status/1591118146685259776
1591118055303675913,Fri Nov 11 17:18:00 +0000 2022,"Another soldier has been killed Dulce et decorum est pro patria mori ~ William C Brown

#usnews #f35fighter #chinanews #pewpew #tacticalgear #shooting https://t.co/VoVB6VDt0b",Original Tweet,"['#usnews', '#f35fighter', '#chinanews', '#pewpew', '#tacticalgear', '#shooting']",,1545571855750266881,"New York, New York",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1591118055303675913
1591118043476021248,Fri Nov 11 17:17:57 +0000 2022,"@Jordan_Morrow12 @moistsausage @Adriannaa_rae Yes a magazine, spring-powered ammunition storage and feeding device that is inserted into a semi-automatic firearm that is removable, is what is used on those rifles.
Those rifles are only responsible for about 14% of ""mass shootings"" and handguns responsible for about half.",Reply Tweet,,"['@Jordan_Morrow12', '@moistsausage', '@Adriannaa_rae']",264705818,"Dallas, TX",,,,,,,,,United States,US,Dallas,Texas,Dallas County,"Dallas, Texas, United States",-96.80667,32.78306,0,0,1,0,https://twitter.com/twitter/status/1591118043476021248
1591118031790706688,Fri Nov 11 17:17:54 +0000 2022,Losing a family member to gun violence is hard to come to grips with. Especially when you literally were just talking to them.,Original Tweet,,,39521297,"Chicago, IL",,,,,,,,,United States,US,Chicago,Illinois,Cook County,"Chicago, Illinois, United States",-87.65005,41.85003,2,0,5,1,https://twitter.com/twitter/status/1591118031790706688
1591118009203978240,Fri Nov 11 17:17:49 +0000 2022,@WallStreetSilv I love all the people from the west on here saying “ At least there isn’t gun violence blah blah blah.” Well guess what I guarantee there isn’t 20 different genders there either and drag queen story hours at their schools.,Reply Tweet,,['@WallStreetSilv'],1465679599971541010,"Iron Mountain, MI",,,,,,,,,United States,US,Iron Mountain,Michigan,Dickinson County,"Iron Mountain, Michigan, United States",-88.06596,45.82023,0,0,0,0,https://twitter.com/twitter/status/1591118009203978240
1591117947745218561,Fri Nov 11 17:17:34 +0000 2022,"5/5: UBI, rent-control, etc. will need to become central in Democrats' pitch to young people (students, parents, professionals, renters). Especially if we're still using this bird app in 2024 and the gun lobby/firearm industrial complex isn't feeling the heat.",Reply Tweet,,,1542985673304596480,"Macon, GA",,,,,,,,,United States,US,Macon,Georgia,Bibb County,"Macon, Georgia, United States",-83.6324,32.84069,0,0,1,0,https://twitter.com/twitter/status/1591117947745218561
1591117941793525760,Fri Nov 11 17:17:33 +0000 2022,"@huskiefan4 @Kathy4Truth @seanhannity @KarlRove @dougmastriano Oz is soft on the 2nd Amendment and didn’t do much other than to try to highlight Fetterman’s health. He was not well-liked by Republican voters. Weak candidate. I’m sure Hannity didn’t help him either, but Oz was weak.",Reply Tweet,,"['@huskiefan4', '@Kathy4Truth', '@seanhannity', '@KarlRove', '@dougmastriano']",1536345649485975553,"Rancho Cucamonga, CA",,,,,,,,,United States,US,Rancho Cucamonga,California,San Bernardino County,"Rancho Cucamonga, California, United States",-117.59311,34.1064,1,0,4,0,https://twitter.com/twitter/status/1591117941793525760
1591117931769126912,Fri Nov 11 17:17:31 +0000 2022,"Congratulations to SupStefani on being reelected to the San Francisco Board of Supervisors.Thank you for always standing up for public safety, and passing California’s first complete ghost gun ban,to creating the Office of Victim and WitnessRights.let’smake San Francisco safer. https://t.co/ecazDJfTln",Original Tweet,,,1387553265299034115,"San Francisco, CA",,,,poi,Sonora Steps,Sonora Steps,US,United States,United States,US,San Francisco,California,San Francisco County,"San Francisco, California, United States",-122.41942,37.77493,0,0,10,2,https://twitter.com/twitter/status/1591117931769126912
1591117790102323200,Fri Nov 11 17:16:57 +0000 2022,gun violence is Real,Original Tweet,,,1203928962721693696,"Chula Vista, CA",,,,,,,,,United States,US,Chula Vista,California,San Diego County,"Chula Vista, California, United States",-117.0842,32.64005,0,0,1,0,https://twitter.com/twitter/status/1591117790102323200
1591117780601929734,Fri Nov 11 17:16:55 +0000 2022,@ElliotKforsure @Justpas39872174 @mattxiv He wasn't old enough to get a handgun permit to carry at the time. Long guns are legal to carry at age 18. An AR-15 is not an automatic rifle. It's a semi-automatic rifle. One round is fired per trigger pull. So discharging an AR-15 has to be intentional.,Reply Tweet,,"['@ElliotKforsure', '@Justpas39872174', '@mattxiv']",1586044963481165828,NW Pennsylvania,,,,,,,,,United States,US,,Pennsylvania,,"Pennsylvania, United States",-76.90567,40.27245,1,0,11,0,https://twitter.com/twitter/status/1591117780601929734
1591117773673238529,Fri Nov 11 17:16:53 +0000 2022,So the kids that grew up hearing REPUBLICANS LOVE GUNS and also fearing that their school is next voted AGAINST them? Shocking. #comeuppance,Original Tweet,['#comeuppance'],,135645082,"Queens, NY",,,,city,Queens,"Queens, NY",US,United States,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,3,0,https://twitter.com/twitter/status/1591117773673238529
1591117741343186944,Fri Nov 11 17:16:45 +0000 2022,"@MarkFusetti Temple needs to offer NRA Basic Pistol at orientation, add a rifle team and give discounts on ammo purchases. That, or build a moat around campus😬",Reply Tweet,,['@MarkFusetti'],1578972325885759488,Pennsylvania,,,,,,,,,United States,US,,Pennsylvania,,"Pennsylvania, United States",-76.90567,40.27245,0,0,0,0,https://twitter.com/twitter/status/1591117741343186944
1591117690839904256,Fri Nov 11 17:16:33 +0000 2022,"@magnetsbyjen Umm, if 114 requires a permit to buy another gun how does that do anything to stop the maniacs with the guns currently out there? And since anyone can still build a ghost gun with no background check, I’d wager criminals are still gonna criminal. 114 protects no one.",Reply Tweet,,['@magnetsbyjen'],840442787078144000,"Portland, OR",,,,,,,,,United States,US,Portland,Oregon,Multnomah County,"Portland, Oregon, United States",-122.67621,45.52345,0,0,0,0,https://twitter.com/twitter/status/1591117690839904256
1591117682824601600,Fri Nov 11 17:16:31 +0000 2022,She mocked parents who lost children in school shootings by posting this 'Cristian Christmas' card. She voted no on banning bump stocks on semi-auto weapons. She voted no on red flag laws. Also voted no on raising the age requirement for purchasing a gun or rifle. https://t.co/ydQQT5cvfh,Reply Tweet,,,1349842073516576769,"Colorado, USA",,,,,,,,,United States,US,,Colorado,,"Colorado, United States",-105.50083,39.00027,1,0,7,1,https://twitter.com/twitter/status/1591117682824601600
1591117676730273792,Fri Nov 11 17:16:30 +0000 2022,"First-aid trainings that teach children how to care for people who have been shot are popping up across the country in communities grappling with gun violence
 https://t.co/IxrG4iuf2s written by the great @djfroschWSJ",Original Tweet,,['@djfroschWSJ'],145301965,San Francisco,,,,,,,,,United States,US,San Francisco,California,San Francisco County,"San Francisco, California, United States",-122.41942,37.77493,0,0,3,1,https://twitter.com/twitter/status/1591117676730273792
1591117658455674880,Fri Nov 11 17:16:25 +0000 2022,"@Sully_720 @AP @nytimes So proud of you and your constituents!!!  We need common sense gun safety laws so we aren’t gunned down in schools, grocery stores, churches, synagogues, movie theaters……",Reply Tweet,,"['@Sully_720', '@AP', '@nytimes']",930101877567455232,"Colorado, USA",,,,,,,,,United States,US,,Colorado,,"Colorado, United States",-105.50083,39.00027,0,0,0,0,https://twitter.com/twitter/status/1591117658455674880
